date,courier_id,work_hours,deliveries,bmi,avg_hr,steps
2024-05-29,C_14,10.9,103,21.7,78.4,21227
2024-05-30,C_14,9.4,89,22.1,88.3,29393
2024-05-31,C_14,9.0,81,26.0,82.2,26556
2024-06-01,C_14,9.1,117,21.4,83.2,26279
2024-06-02,C_14,7.9,111,22.0,71.8,26230
2024-06-03,C_14,9.9,114,20.1,74.2,21981
2024-06-04,C_14,7.3,116,25.8,81.8,23796
2024-06-05,C_14,9.3,86,24.9,91.0,15968
2024-06-06,C_14,9.3,86,25.6,71.4,27452
2024-06-07,C_14,10.7,106,21.7,80.0,15436
2024-06-08,C_14,9.1,89,25.5,90.9,25966
2024-06-09,C_14,7.5,112,24.8,93.8,28967
2024-06-10,C_14,9.3,122,22.9,75.7,16809
2024-06-11,C_14,7.4,86,23.5,91.9,21546
2024-06-12,C_14,7.8,85,24.5,98.7,23107
2024-06-13,C_14,7.1,85,23.9,97.2,20505
2024-06-14,C_14,9.1,92,25.1,93.7,29265
2024-06-15,C_14,7.3,127,21.4,91.4,20257
2024-06-16,C_14,8.9,92,24.3,77.1,19909
2024-06-17,C_14,10.7,81,23.6,89.0,25961
2024-06-18,C_14,9.9,98,23.7,89.3,29866
2024-06-19,C_14,7.3,98,23.8,82.2,25021
2024-06-20,C_14,7.9,129,27.1,84.8,23484
2024-06-21,C_14,9.7,117,26.5,90.8,28786
2024-06-22,C_14,10.6,81,25.0,98.6,27143
2024-06-23,C_14,7.1,105,25.7,78.9,15461
2024-06-24,C_14,10.2,85,20.3,77.4,27076
2024-06-25,C_14,9.2,99,26.0,88.1,18233
2024-06-26,C_14,9.2,102,23.9,73.9,29977
2024-06-27,C_14,10.8,94,22.5,87.5,25283
2024-06-28,C_14,10.0,85,21.1,72.7,27128
2024-01-01,C_15,7.3,93,23.2,75.7,16279
2024-01-02,C_15,10.0,90,27.9,98.3,21538
2024-01-03,C_15,7.7,104,27.1,82.0,28239
2024-01-04,C_15,10.7,110,26.0,85.9,17221
2024-01-05,C_15,8.5,93,24.3,73.7,20164
2024-01-06,C_15,9.7,86,23.7,86.2,15854
2024-01-07,C_15,7.9,103,21.5,88.3,18212
2024-01-08,C_15,8.0,128,22.4,99.9,17586
2024-01-09,C_15,9.3,115,26.2,99.3,19840
2024-01-10,C_15,9.2,121,23.6,99.0,17768
2024-01-11,C_15,10.1,121,27.1,80.5,29385
2024-01-12,C_15,10.0,126,21.2,99.7,22228
2024-01-13,C_15,9.7,123,24.1,83.7,27530
2024-01-14,C_15,8.8,120,25.2,95.6,18340
2024-01-15,C_15,10.6,82,24.1,76.5,20259
2024-01-16,C_15,9.5,126,27.1,85.2,26420
2024-01-17,C_15,11.0,123,27.9,99.0,21740
2024-01-18,C_15,10.3,105,20.9,98.4,24811
2024-01-19,C_15,7.2,126,21.0,90.5,15275
2024-01-20,C_15,8.3,105,21.0,93.9,22198
2024-01-21,C_15,9.3,80,25.4,75.3,27295
2024-01-22,C_15,9.9,94,23.0,91.6,18863
2024-01-23,C_15,9.2,90,25.9,88.5,15714
2024-01-24,C_15,10.1,116,23.2,72.7,21054
2024-01-25,C_15,8.1,86,25.0,73.4,25272
2024-01-26,C_15,7.7,91,26.2,73.3,15809
2024-01-27,C_15,7.2,117,24.4,91.7,18726
2024-01-28,C_15,9.3,82,24.3,74.3,28760
2024-01-29,C_15,9.8,121,20.7,84.0,28215
2024-01-30,C_15,8.3,105,23.3,80.7,18978
2024-01-31,C_15,9.5,109,24.4,86.5,24053
2024-02-01,C_15,7.2,111,23.7,91.2,15036
2024-02-02,C_15,7.4,115,27.2,90.5,23114
2024-02-03,C_15,9.8,124,27.3,85.5,27003
2024-02-04,C_15,8.5,116,26.6,83.9,25273
2024-02-05,C_15,9.7,97,23.0,81.9,23646
2024-02-06,C_15,10.3,80,25.7,95.9,27731
2024-02-07,C_15,10.4,100,23.2,79.9,18308
2024-02-08,C_15,7.7,107,21.9,77.8,27499
2024-02-09,C_15,8.9,127,22.7,92.3,26403
2024-02-10,C_15,9.9,95,20.6,80.8,17655
2024-02-11,C_15,10.1,127,22.7,95.4,29017
2024-02-12,C_15,10.1,107,23.7,79.8,15981
2024-02-13,C_15,7.9,101,27.6,91.1,29696
2024-02-14,C_15,7.8,98,22.5,71.4,21447
2024-02-15,C_15,9.4,127,27.2,81.6,27583
2024-02-16,C_15,10.0,80,21.8,80.3,15151
2024-02-17,C_15,8.3,110,21.5,94.5,29257
2024-02-18,C_15,7.4,121,24.2,99.0,26486
2024-02-19,C_15,9.9,113,25.4,83.8,28507
2024-02-20,C_15,8.2,125,20.4,94.7,23791
2024-02-21,C_15,7.7,119,21.8,91.0,24514
2024-02-22,C_15,7.6,85,23.6,99.0,20648
2024-02-23,C_15,8.3,107,22.6,94.3,16511
2024-02-24,C_15,9.4,82,25.7,72.3,17258
2024-02-25,C_15,8.4,110,24.1,91.4,15231
2024-02-26,C_15,7.1,95,21.3,86.1,17742
2024-02-27,C_15,7.4,96,27.2,70.5,22841
2024-02-28,C_15,8.2,123,22.3,77.5,19462
2024-02-29,C_15,9.6,106,25.8,97.7,27768
2024-03-01,C_15,7.4,103,26.2,97.8,22749
2024-03-02,C_15,9.2,99,27.7,94.0,15571
2024-03-03,C_15,7.5,111,24.0,99.5,16202
2024-03-04,C_15,7.8,114,24.9,94.2,24699
2024-03-05,C_15,7.7,92,22.7,70.3,24804
2024-03-06,C_15,7.3,127,25.4,78.6,26758
2024-03-07,C_15,9.7,122,23.7,70.9,27232
2024-03-08,C_15,8.9,99,23.5,72.8,24762
2024-03-09,C_15,10.3,127,26.8,76.6,28217
2024-03-10,C_15,7.4,81,20.4,85.1,24231
2024-03-11,C_15,7.6,83,27.1,95.4,21609
2024-03-12,C_15,8.2,106,26.8,95.9,24617
2024-03-13,C_15,10.1,104,24.1,88.5,29629
2024-03-14,C_15,8.2,83,23.9,97.8,27273
2024-03-15,C_15,8.6,111,22.9,85.0,15170
2024-03-16,C_15,8.2,96,28.0,96.7,20151
2024-03-17,C_15,7.3,80,20.9,83.6,21406
2024-03-18,C_15,10.8,112,24.7,78.3,28526
2024-03-19,C_15,9.2,109,25.5,97.5,29294
2024-03-20,C_15,10.2,84,27.5,81.6,29893
2024-03-21,C_15,9.6,91,26.2,85.1,15188
2024-03-22,C_15,9.1,117,25.2,79.9,28073
2024-03-23,C_15,7.4,111,20.9,89.9,19678
2024-03-24,C_15,9.6,117,23.0,99.9,22145
2024-03-25,C_15,7.6,96,21.1,70.8,20927
2024-03-26,C_15,8.7,124,27.0,97.0,15599
2024-03-27,C_15,9.5,119,26.0,70.1,28133
2024-03-28,C_15,10.1,111,26.1,80.9,27209
2024-03-29,C_15,9.7,103,25.2,75.1,26524
2024-03-30,C_15,9.7,91,24.1,92.7,29317
2024-03-31,C_15,7.6,126,21.2,71.5,20301
2024-04-01,C_15,8.4,110,22.6,86.6,18576
2024-04-02,C_15,7.2,98,21.1,78.8,25581
2024-04-03,C_15,9.9,108,25.8,74.0,24145
2024-04-04,C_15,10.8,100,21.3,93.2,29357
2024-04-05,C_15,8.1,105,25.6,76.5,20193
2024-04-06,C_15,7.4,107,25.5,76.7,24817
2024-04-07,C_15,8.9,96,23.7,78.3,16870
2024-04-08,C_15,10.4,88,21.1,87.6,19261
2024-04-09,C_15,9.2,100,22.5,89.8,17024
2024-04-10,C_15,7.2,129,22.6,70.5,27521
2024-04-11,C_15,10.9,113,25.6,77.3,20494
2024-04-12,C_15,10.3,90,20.9,82.9,28744
2024-04-13,C_15,7.5,99,26.6,80.0,23832
2024-04-14,C_15,10.7,128,26.1,96.5,20453
2024-04-15,C_15,8.8,129,21.5,93.6,16827
2024-04-16,C_15,8.5,126,25.8,88.8,19702
2024-04-17,C_15,8.8,118,25.3,80.1,15539
2024-04-18,C_15,10.3,95,26.0,91.0,22202
2024-04-19,C_15,9.6,108,21.5,95.3,28755
2024-04-20,C_15,7.2,80,21.3,87.8,25557
2024-04-21,C_15,10.8,97,21.9,93.5,19438
2024-04-22,C_15,7.6,101,22.9,92.5,18501
2024-04-23,C_15,10.0,87,26.3,87.2,27139
2024-04-24,C_15,9.5,86,25.9,79.4,26218
2024-04-25,C_15,7.8,104,27.4,92.4,27924
2024-04-26,C_15,7.7,109,20.5,76.2,18537
2024-04-27,C_15,10.5,113,20.1,93.4,27366
2024-04-28,C_15,8.7,123,25.6,94.1,21716
2024-04-29,C_15,9.6,127,22.2,94.7,25688
2024-04-30,C_15,9.0,120,22.7,84.2,29617
2024-05-01,C_15,9.9,90,24.4,75.8,21818
2024-05-02,C_15,8.9,94,20.8,73.0,21200
2024-05-03,C_15,8.1,114,25.1,92.3,19286
2024-05-04,C_15,8.5,102,22.6,96.6,19739
2024-05-05,C_15,10.4,124,25.1,89.5,28774
2024-05-06,C_15,8.9,100,26.7,74.3,17089
2024-05-07,C_15,7.9,107,21.4,98.0,20605
2024-05-08,C_15,10.7,92,27.4,99.7,22340
2024-05-09,C_15,10.2,113,24.2,83.0,21822
2024-05-10,C_15,7.2,117,27.4,87.8,18321
2024-05-11,C_15,11.0,85,21.7,93.3,26773
2024-05-12,C_15,9.8,123,24.8,92.1,17549
2024-05-13,C_15,7.6,83,23.2,99.0,16216
2024-05-14,C_15,7.9,84,26.2,73.4,19885
2024-05-15,C_15,9.8,119,24.8,87.4,27170
2024-05-16,C_15,10.1,85,24.0,90.8,21893
2024-05-17,C_15,8.0,100,27.3,96.7,23933
2024-05-18,C_15,8.0,107,23.0,96.2,21308
2024-05-19,C_15,8.2,82,21.8,99.3,27377
2024-05-20,C_15,9.4,102,24.9,85.4,24906
2024-05-21,C_15,7.7,87,25.0,94.9,20082
2024-05-22,C_15,7.4,98,23.5,82.8,22225
2024-05-23,C_15,9.7,90,23.9,82.7,27236
2024-05-24,C_15,10.1,129,27.7,77.6,22430
2024-05-25,C_15,9.0,89,25.9,94.5,23839
2024-05-26,C_15,8.5,107,20.9,99.6,17797
2024-05-27,C_15,8.7,99,21.7,77.7,15818
2024-05-28,C_15,8.6,123,27.8,71.7,23434
2024-05-29,C_15,10.8,107,25.8,94.5,21806
2024-05-30,C_15,10.1,108,27.3,88.6,22001
2024-05-31,C_15,7.8,87,22.4,98.8,29187
2024-06-01,C_15,8.5,98,25.9,77.6,22926
2024-06-02,C_15,9.2,127,25.7,72.1,27506
2024-06-03,C_15,9.5,100,22.4,84.8,19104
2024-06-04,C_15,8.9,97,24.4,72.6,27717
2024-06-05,C_15,10.2,88,25.0,77.9,27069
2024-06-06,C_15,10.1,83,23.8,73.8,23046
2024-06-07,C_15,9.0,120,26.6,76.7,15012
2024-06-08,C_15,10.4,104,26.7,73.2,20894
2024-06-09,C_15,10.0,113,26.8,98.6,22050
2024-06-10,C_15,10.1,88,26.4,78.4,18017
2024-06-11,C_15,10.8,88,23.9,83.3,22392
2024-06-12,C_15,8.1,97,23.1,97.0,15689
2024-06-13,C_15,8.1,90,26.7,90.3,20878
2024-06-14,C_15,10.6,92,23.9,88.5,18138
2024-06-15,C_15,10.1,117,22.0,91.2,22976
2024-06-16,C_15,10.7,88,24.1,94.9,26932
2024-06-17,C_15,7.3,95,21.1,96.3,23868
2024-06-18,C_15,9.5,83,25.5,89.3,26766
2024-06-19,C_15,7.6,113,22.7,96.7,21327
2024-06-20,C_15,9.0,86,22.1,86.1,28292
2024-06-21,C_15,7.6,94,27.7,78.3,19303
2024-06-22,C_15,7.5,117,26.2,96.4,29863
2024-06-23,C_15,7.0,90,26.3,86.2,24515
2024-06-24,C_15,9.5,111,25.0,97.2,26057
2024-06-25,C_15,8.4,106,26.7,71.2,16002
2024-06-26,C_15,7.4,109,26.1,81.9,22408
2024-06-27,C_15,8.3,96,24.8,98.4,25694
2024-06-28,C_15,7.7,115,27.7,77.5,23142
